""	"Axis1"	"Axis2"	"Axis3"	"sample_type"
"HMP2_J45102_1_ST_T0_B0_0120_ZUL3S6O-2014_APAJ2"	3.37454576957342	-1.32621906792434	-2.79074917966494	"IS"
"HMP2_J45107_1_ST_T0_B0_0120_ZTMFN3O-04_APAJ2"	0.243454990231508	-0.295326091130295	0.304234400231795	"IS"
"HMP2_J45123_1_ST_T0_B0_0120_ZQMVU4Q-03_APAJ2"	0.326193212747567	-1.64693781546699	0.437036799510044	"IR"
"HMP2_J45124_1_ST_T0_B0_0120_ZQFL1P3-6011_APAJ2"	-1.82057551252978	-2.37987181129518	-0.842882165393167	"IS"
"HMP2_J45129_1_ST_T0_B0_0120_ZPMBHPS-01_APAJ2"	1.22396787705352	0.0454722049086548	-0.836777532021353	"IS"
"HMP2_J45130_1_ST_T0_B0_0120_ZLTUJTN-2021_APAJ2"	1.31028214254065	-0.56446356998136	1.56455950030344	"IR"
"HMP2_J45131_1_ST_T0_B0_0120_ZLTUJTN-2022_APAJ2"	0.86295012263067	-0.227508028246935	2.1375203487819	"IR"
"HMP2_J45132_1_ST_T0_B0_0120_ZLTUJTN-2024_APAJ2"	2.17692415645972	-1.1321709192036	-0.235780158912981	"IR"
"HMP2_J45133_1_ST_T0_B0_0120_ZLTUJTN-2025_APAJ2"	1.21062858764187	-0.558876318275146	0.259724065090557	"IR"
"HMP2_J45134_1_ST_T0_B0_0120_ZLPZS0H-2012_APAJ2"	2.0904418448879	-0.520216923610472	-0.53631299203522	"IR"
"HMP2_J45135_1_ST_T0_B0_0120_ZLPZS0H-2014_APAJ2"	2.15789000003015	-0.781193852770131	-0.00326614335541789	"IR"
"HMP2_J45137_1_ST_T0_B0_0120_ZL63I8R-13_APAJ2"	0.571035183248836	-2.03021729930514	-1.48990574932522	"IR"
"HMP2_J45138_1_ST_T0_B0_0120_ZKVR426-11_APAJ2"	0.571386290316307	-0.644606605454758	-0.106160277375744	"IR"
"HMP2_J45140_1_ST_T0_B0_0120_ZKFV71L-09_APAJ2"	1.95961758014418	-0.827499278720293	-0.16210850983543	"IS"
"HMP2_J45141_1_ST_T0_B0_0120_ZKFV71L-2012_APAJ2"	1.97642533972125	-1.06260173504152	-0.529653993799833	"IS"
"HMP2_J45175_1_ST_T0_B0_0120_ZOZOW1T-1025_APATM"	2.26542740951589	-0.891467068708613	-0.165244572964676	"IS"
"HMP2_J45230_1_ST_T0_B0_0120_ZOZOW1T-1021_APATM"	1.9326684547902	-0.438799218657212	-0.29779205743507	"IS"
"HMP2_J45233_1_ST_T0_B0_0120_ZOZOW1T-1023_APATM"	2.38751815782179	-0.78676215205496	-0.801575435788065	"IS"
"HMP2_J45276_1_ST_T0_B0_0120_ZN9YTFN-09_APATM"	1.95807586251359	-0.457919895290798	-0.396603874171131	"IS"
"HMP2_J45277_1_ST_T0_B0_0120_ZN3TBJM-2034_APATM"	2.84144329507859	-1.10451940656444	-1.74180140143018	"IS"
"HMP2_J45281_1_ST_T0_B0_0120_ZRB0F6P-6021_APATM"	1.79907069579639	-0.779877913579259	-0.807021664043959	"IR"
"HMP2_J45286_1_ST_T0_B0_0120_ZQMVU4Q-01_APATM"	1.36307616521374	-1.22318116004222	-0.960290539751819	"IR"
"HMP2_J45309_1_ST_T0_B0_0120_ZLPZS0H-05_APB4D"	1.9239694196342	-0.580306080300902	-0.152360611166969	"IR"
"HMP2_J45310_1_ST_T0_B0_0120_ZL63I8R-09_APB4D"	1.54320695917855	-0.643776207105087	-0.202679860737184	"IR"
"HMP2_J45317_1_ST_T0_B0_0120_ZX52KVK-4011_APB4D"	1.52254577378878	-0.630562614770612	0.954126155304411	"IR"
"HMP2_J45318_1_ST_T0_B0_0120_ZY9XQJP-01_APB4D"	0.902910836730187	0.805311777047498	-2.0494205703926	"IR"
"HMP2_J45319_1_ST_T0_B0_0120_ZX52KVK-4012_APB4D"	1.4910824686593	0.71438099362672	-2.82138852959508	"IR"
"HMP2_J45326_1_ST_T0_B0_0120_ZM8YXDM-02_APB4D"	2.16144879060062	-0.661740150139638	-0.874171875978613	"IR"
"HMP2_J45329_1_ST_T0_B0_0120_ZLPZS0H-06_APB4D"	2.00718056711411	-0.130559817088479	-1.40503563659423	"IR"
"HMP2_J45335_1_ST_T0_B0_0120_ZX52KVK-4015_APB4D"	0.79217008706736	-1.83770711823517	-1.10288305378886	"IR"
"HMP2_J45337_1_ST_T0_B0_0120_ZL63I8R-06_APB4D"	1.53307138213433	-1.10729701022516	-2.10999670906653	"IR"
"HMP2_J45349_1_ST_T0_B0_0120_ZJTKAE3-2013_APB4D"	2.41249656206287	-0.902518955670309	-0.750719031613377	"IR"
"HMP2_J45350_1_ST_T0_B0_0120_ZLTUJTN-2013_APB4D"	2.25663067522017	-1.00137190748293	-1.85539958190835	"IR"
"HMP2_J45352_1_ST_T0_B0_0120_ZMBH10Z-05_APB4D"	0.766269415599562	-0.497714079861014	0.460742027742253	"IS"
"HMP2_J45353_1_ST_T0_B0_0120_ZLTUJTN-2012_APB4D"	2.89051593935113	-0.899717547436836	-1.97681581490687	"IR"
"HMP2_J45354_1_ST_T0_B0_0120_ZWHMV5E-01_APB4D"	3.01142126335756	-1.10847468029052	-2.27322447528188	"IR"
"HMP2_J45355_1_ST_T0_B0_0120_ZKVR426-2011_APB4D"	0.213557696240331	0.228109936373549	2.40157331150873	"IR"
"HMP2_J45357_1_ST_T0_B0_0120_ZUPAQVU-01_APB4D"	-1.33888123049379	2.49367881401953	2.69298383649281	"IR"
"HMP2_J45363_1_ST_T0_B0_0120_ZM8YXDM-03_APB4D"	0.835241948585606	-0.363497568812051	2.15568974484678	"IR"
"HMP2_J45375_1_ST_T0_B0_0120_ZLTUJTN-2011_APB4D"	1.12479386628909	-0.292000559056973	1.1645002159724	"IR"
"HMP2_J45378_1_ST_T0_B0_0120_ZL63I8R-04_APB4D"	-0.344988179901169	-1.98471524874116	-0.163744505402182	"IR"
"HMP2_J45380_1_ST_T0_B0_0120_ZV14SIB-01_APB4D"	0.732158784158224	-0.0702749599322187	2.081268052097	"IS"
"HMP2_J45388_1_ST_T0_B0_0120_ZLZQMEV-06_APB4D"	3.11511536206309	-0.894035453383125	-3.843988946859	"IR"
"HMP2_J45393_1_ST_T0_B0_0120_ZVTCAK9-01X_APB4D"	-0.607552189445858	1.54452766496737	0.269372175486581	"IS"
"HMP2_J45395_1_ST_T0_B0_0120_ZVC4YUG-01_APB4D"	0.692757546444533	-0.00259068305165106	2.36577254554309	"IR"
"HMP2_J45401_1_ST_T0_B0_0120_ZVC4YUG-02_APB4D"	0.314311457785436	0.369995995255576	2.83147980327396	"IR"
"HMP2_J45411_1_ST_T0_B0_0120_ZVNCGHM-6021_APB4D"	-0.557626092391167	1.6219515285703	1.60073163679314	"IS"
"HMP2_J45429_1_ST_T0_B0_0120_ZVNCGHM-5011_APB4D"	-0.811724986121318	-0.661254641610299	1.64318825011906	"IS"
"HMP2_J45430_1_ST_T0_B0_0120_ZX52KVK-4014_APB4D"	0.0286164826429472	-1.1276754403931	1.15716067707071	"IR"
"HMP2_J45433_1_ST_T0_B0_0120_ZX52KVK-4013_APB4D"	-0.804636138793859	-2.13565613324287	0.311774935428922	"IR"
"HMP2_J45437_1_ST_T0_B0_0120_ZLTUJTN-07_APB4D"	0.278609748280339	0.663205312338311	-0.527144492644913	"IR"
"HMP2_J45446_1_ST_T0_B0_0120_ZL63I8R-05_APB4D"	-0.0739187459555357	-1.26347219585856	1.35144012473137	"IR"
"HMP2_J45452_1_ST_T0_B0_0120_ZL63I8R-07_APB4D"	0.68311950724517	-0.557159067625983	1.28482328287132	"IR"
"HMP2_J45455_1_ST_T0_B0_0120_ZLTUJTN-09_APB4D"	1.3581307698627	-0.582919324458616	0.650584227978818	"IR"
"HMP2_J45459_1_ST_T0_B0_0120_ZL9BTWF-10_APB4D"	1.66317499323842	-0.755881664094417	1.17657561565226	"IS"
"HMP2_J45460_1_ST_T0_B0_0120_ZL63I8R-1011_APB4D"	2.03757786593228	-0.713469931518045	-0.219173082562498	"IR"
"HMP2_J45463_1_ST_T0_B0_0120_ZLTUJTN-06_APB4D"	1.53420659909019	0.142359070911653	-0.40100080331928	"IR"
"HMP2_J45470_1_ST_T0_B0_0120_ZJTKAE3-6021_APB4D"	0.54264377255073	0.149846789782524	0.884897605467074	"IR"
"HMP2_J45476_1_ST_T0_B0_0120_ZL63I8R-11_APA62"	0.0828687044570477	-0.0462420756327319	1.32600401212865	"IR"
"HMP2_J45483_1_ST_T0_B0_0120_ZW61YGW-04_APA62"	0.56152137772376	2.78934543180941	-2.26061813860433	"IR"
"HMP2_J45484_1_ST_T0_B0_0120_ZLPZS0H-10_APA62"	1.84494192326832	0.165178336168646	-1.68348542447979	"IR"
"HMP2_J45491_1_ST_T0_B0_0120_ZMBVNFM-07_APA62"	-0.242637195503667	0.271959223189542	0.322464294473534	"IS"
"HMP2_J45502_1_ST_T0_B0_0120_ZTTL3YH-01_APA62"	2.45296007687738	-0.874681022376232	-0.634627990799319	"IR"
"HMP2_J45506_1_ST_T0_B0_0120_ZTUO1AO-01_APA62"	0.549500107223629	0.382124406838545	0.695671673215858	"IR"
"HMP2_J45508_1_ST_T0_B0_0120_ZMBVNFM-1015_APA62"	-1.43289591086386	0.816613743526597	0.560607533701534	"IS"
"HMP2_J45509_1_ST_T0_B0_0120_ZM7JY3G-08_APA62"	-0.247714160164512	0.10929771731284	3.78877117350103	"IR"
"HMP2_J45512_1_ST_T0_B0_0120_ZVBQY1N-02_APA62"	1.60426924948123	-0.745959869592628	-1.17196256215339	"IR"
"HMP2_J45513_1_ST_T0_B0_0120_ZLZQMEV-07_APA62"	-0.587212638016826	0.409834466612901	2.83632987378628	"IR"
"HMP2_J45514_1_ST_T0_B0_0120_ZJTKAE3-6011_APA62"	-0.903216039060303	-2.09769103191813	0.548465415746198	"IR"
"HMP2_J45519_1_ST_T0_B0_0120_ZY9XQJP-05_APA62"	-0.112277695735938	0.613117205527438	0.906003413126975	"IR"
"HMP2_J45523_1_ST_T0_B0_0120_ZV14SIB-03_APA62"	0.0211368536815346	-0.0293110993549098	2.8239784560147	"IS"
"HMP2_J45527_1_ST_T0_B0_0120_ZLTUJTN-12_APA62"	0.485507341607478	0.390562710619736	-0.224775292097763	"IR"
"HMP2_J45532_1_ST_T0_B0_0120_ZVTCAK9-03_APA62"	-0.559371388558894	-0.0429571870922414	1.17209750413297	"IS"
"HMP2_J45534_1_ST_T0_B0_0120_ZL9BTWF-11_APA62"	0.434577059702834	-1.52746658998484	0.0559661015238159	"IS"
"HMP2_J45539_1_ST_T0_B0_0120_ZM7JY3G-09_APA62"	-0.429337007611007	0.788476613548682	1.45429899504332	"IR"
"HMP2_J45540_1_ST_T0_B0_0120_ZTXY83G-02_APA62"	0.11897980537233	0.296176771592468	1.15549485717143	"IR"
"HMP2_J45543_1_ST_T0_B0_0120_ZK4CK8Y-08_APA62"	0.901577814616862	-0.360696275430354	-0.806625517851972	"IS"
"HMP2_J45545_1_ST_T0_B0_0120_ZY7IW45-05_APA62"	-1.03958516571624	1.34398630640174	-0.726677162056361	"IR"
"HMP2_J45548_1_ST_T0_B0_0120_ZVM4N7A-6021_APA62"	1.13160122544072	-0.380405403677531	-0.654593393065428	"IR"
"HMP2_J45554_1_ST_T0_B0_0120_ZWCZHHY-05_APATM"	0.464532623448599	-0.149491759372035	0.375197641292462	"IR"
"HMP2_J45555_1_ST_T0_B0_0120_ZLZQMEV-08_APA62"	0.549936424762762	0.0645694238649462	0.386739178653673	"IR"
"HMP2_J45556_1_ST_T0_B0_0120_ZYXQKWY-04_APA62"	1.45905025056736	-0.695322370221355	0.890970015860362	"IR"
"HMP2_J45558_1_ST_T0_B0_0120_ZN9YTFN-6031_APA62"	1.01870701207987	-0.11505454913187	0.636575099111557	"IS"
"HMP2_J45560_1_ST_T0_B0_0120_ZUPAQVU-03_APA62"	0.388158778128333	-0.151494441090368	0.686052239778551	"IR"
"HMP2_J45563_1_ST_T0_B0_0120_ZV14SIB-04_APA62"	0.331618639503227	-0.0259848526427564	1.95788903280905	"IS"
"HMP2_J45568_1_ST_T0_B0_0120_ZLPZS0H-11_APA62"	-0.344966107220447	0.327941462638632	0.718069673367192	"IR"
"HMP2_J45571_1_ST_T0_B0_0120_ZL9BTWF-12_APA62"	1.19490740342812	-1.50523800504327	0.294679998140881	"IS"
"HMP2_J45574_1_ST_T0_B0_0120_ZW61YGW-05_APAJ2"	0.187159237535824	0.167414887293895	3.87955251894107	"IR"
"HMP2_J45576_1_ST_T0_B0_0120_ZY9XQJP-06_APAJ2"	0.899258229335475	-0.129044388431789	1.81210613540158	"IR"
"HMP2_J45579_1_ST_T0_B0_0120_ZL63I8R-12_APAJ2"	0.37285201936917	-0.599230961019959	1.08678987425426	"IR"
"HMP2_J45580_1_ST_T0_B0_0120_ZVNCGHM-6041_APAJ2"	1.03694617443453	-0.138512845996825	1.92437298209907	"IS"
"HMP2_J45583_1_ST_T0_B0_0120_ZVM4N7A-07_APAJ2"	1.55430321681621	-0.0852065937576987	0.283176104708976	"IR"
"HMP2_J45586_1_ST_T0_B0_0120_ZRLZ98T-6011_APAJ2"	0.937930094496361	-0.0486026516300986	1.02985217253272	"IS"
"HMP2_J45591_1_ST_T0_B0_0120_ZN0JE53-09_APAJ2"	1.96372541305031	1.01229488272648	-3.73895041923535	"IS"
"HMP2_J45594_1_ST_T0_B0_0120_ZVM4N7A-6032_APAJ2"	2.12265116343504	-0.805210811834025	-0.492801867047247	"IR"
"HMP2_J45603_1_ST_T0_B0_0120_ZLTUJTN-13_APAJ2"	1.8601352083408	-0.748631036797008	0.109681001441467	"IR"
"HMP2_J45605_1_ST_T0_B0_0120_ZN9YTFN-6021_APAJ2"	2.43559572958561	-0.814945726785089	-0.672901756755607	"IS"
"HMP2_J45606_1_ST_T0_B0_0120_ZV14SIB-02_APAJ2"	1.05039884301431	0.010265284915511	1.49321892887936	"IS"
"HMP2_J45607_1_ST_T0_B0_0120_ZN0JE53-08_APAJ2"	2.40680675459717	-0.72213570685744	-0.793763867026833	"IS"
"HMP2_J45610_1_ST_T0_B0_0120_ZKVR426-09_APAJ2"	2.85709368114936	-0.647926801841859	-2.56824757342891	"IR"
"HMP2_J45612_1_ST_T0_B0_0120_ZLTUJTN-11_APAJ2"	2.7022119937422	-0.969120718906021	-1.00579143552607	"IR"
"HMP2_J45615_1_ST_T0_B0_0120_ZWHMV5E-03_APAJ2"	2.61547839700267	-0.886462206587245	-0.577718967040541	"IR"
"HMP2_J45622_1_ST_T0_B0_0120_ZVNCGHM-6031_APAJ2"	1.7948917343879	0.230799929537636	-1.12532489268173	"IS"
"HMP2_J45623_1_ST_T0_B0_0120_ZTMFN3O-01_APAJ2"	1.25989059115749	-0.133651477675881	0.205728177343229	"IS"
"HMP2_J45627_1_ST_T0_B0_0120_ZM8YXDM-06_APAJ2"	1.76401018056215	-0.690649071241624	1.09311644579363	"IR"
"HMP2_J45628_1_ST_T0_B0_0120_ZUPAQVU-02_APAJ2"	2.15907535841802	-0.145788743517937	-1.97120372438708	"IR"
"HMP2_J45629_1_ST_T0_B0_0120_ZRB0F6P-6011_APAJ2"	0.352823921496334	-0.296578700201636	2.7665600170794	"IR"
"HMP2_J45635_1_ST_T0_B0_0120_ZX52KVK-6012_APAJ2"	2.11517086035613	-0.88727430326062	0.140765386681599	"IR"
"HMP2_J45638_1_ST_T0_B0_0120_ZTMFN3O-02_APAJ2"	1.80416902096055	-0.537144784369681	-0.357396101789926	"IS"
"HMP2_J45643_1_ST_T0_B0_0120_ZY9XQJP-07_APAJ2"	0.987353055078194	0.797071029883884	0.181479501782336	"IR"
"HMP2_J45644_1_ST_T0_B0_0120_ZLZQMEV-09_APAJ2"	0.393128413871563	0.0894760945368957	1.98991259733498	"IR"
"HMP2_J45647_1_ST_T0_B0_0120_ZYXQKWY-05_APAJ2"	0.567387238688236	0.0905150934660809	1.41332096404522	"IR"
"HMP2_J45651_1_ST_T0_B0_0120_ZWCZHHY-06_APAJ2"	2.20481595911525	-0.726112401132816	-0.863411314368895	"IR"
"HMP2_J66933_1_ST_T0_B0_0120_ZKVR426-2025_APATM"	1.20924718064446	-0.755863346225122	0.0391975908375333	"IR"
"HMP2_J66935_1_ST_T0_B0_0120_ZMBVNFM-1022_APATM"	-0.41773344009569	0.278237224267954	0.931959157156718	"IS"
"HMP2_J66939_1_ST_T0_B0_0120_ZN3TBJM-1023_APATM"	1.36166071603907	-0.138545520269265	-0.383785624521263	"IS"
"HMP2_J66942_1_ST_T0_B0_0120_ZN3TBJM-4012_APATM"	0.588661313267888	-0.371241161208374	0.702477106498959	"IS"
"HMP2_J66943_1_ST_T0_B0_0120_ZN3TBJM-4013_APATM"	1.17269000752919	-0.39667259076858	0.373930200059844	"IS"
"HMP2_J66944_1_ST_T0_B0_0120_ZN9YTFN-6011_APATM"	-1.28926975737599	1.61860348505606	-0.475976271675986	"IS"
"HMP2_J66948_1_ST_T0_B0_0120_ZOZOW1T-7022_APATM"	1.63748464186192	-0.469348028898748	-1.73247432949352	"IS"
"HMP2_J66953_1_ST_T0_B0_0120_ZPDABJR-3012_APATM"	1.08425344444723	-0.752914608929273	0.757406879926374	"IS"
"HMP2_J66954_1_ST_T0_B0_0120_ZPDABJR-3013_APATM"	1.84469190378345	-0.717387653224331	-0.00559060009086457	"IS"
"HMP2_J66973_1_ST_T0_B0_0120_ZUL3S6O-6032_APATM"	0.428710017089696	0.304008730017098	0.460790946814588	"IS"
"HMP2_J66975_1_ST_T0_B0_0120_ZX52KVK-2021_APATM"	0.275057949335559	-1.81603827609901	-1.441097162508	"IR"
"HMP2_J66976_1_ST_T0_B0_0120_ZX52KVK-6021_APATM"	0.45740036030076	-0.510272010444468	1.31801482940539	"IR"
"HMP2_J79774_1_ST_T0_B0_0120_ZN3TBJM-2045_B64B9"	0.815107035854757	-0.453579787741789	1.68045119761215	"IS"
"HMP2_J79776_1_ST_T0_B0_0120_ZKVR426-13_B64B9"	-0.941322602592809	-0.73236435772345	1.29117203907027	"IR"
"HMP2_J79778_1_ST_T0_B0_0120_ZN9YTFN-11_B64B9"	0.538932132048936	-0.210979039980612	1.49471988165366	"IS"
"HMP2_J79781_1_ST_T0_B0_0120_ZL63I8R-15_B64B9"	1.4634930575696	-0.51185021887639	0.412240793570279	"IR"
"HMP2_J79786_1_ST_T0_B0_0120_ZLZQMEV-12_B64B9"	0.0597740044364509	0.766467258005601	1.3719638507259	"IR"
"HMP2_J79787_1_ST_T0_B0_0120_ZM7JY3G-13_B64B9"	-0.138799588271328	0.43708778566254	2.78437162008528	"IR"
"HMP2_J79788_1_ST_T0_B0_0120_ZTMFN3O-06_B64B9"	-0.158477917948425	-0.115107283689306	1.66593107911542	"IS"
"HMP2_J79789_1_ST_T0_B0_0120_ZOZOW1T-7041_B64B9"	-0.0141806998172714	-0.10100491363773	3.49673379896696	"IS"
"HMP2_J79792_1_ST_T0_B0_0120_ZLGD9M0-15_B64B9"	-0.660780098462327	3.30318131590716	-1.98164320171963	"IS"
"HMP2_J79793_1_ST_T0_B0_0120_ZYXQKWY-08_B64B9"	1.31665525646814	-0.500458727494027	1.04458860840563	"IR"
"HMP2_J79794_1_ST_T0_B0_0120_ZUPAQVU-09_B64B9"	2.06473252341307	-0.583567174122957	-0.369679356816238	"IR"
"HMP2_J79801_1_ST_T0_B0_0120_ZKFV71L-12_B64B9"	0.859493377007507	-0.465750359734924	-0.874295012297903	"IS"
"HMP2_J79804_1_ST_T0_B0_0120_ZN0JE53-12_B64B9"	1.99520965863624	-0.580912545584655	-0.640185249900282	"IS"
"HMP2_J79805_1_ST_T0_B0_0120_ZTXY83G-06_B64B9"	1.01612250425553	-0.954022837624822	-0.108182173950305	"IR"
"HMP2_J79806_1_ST_T0_B0_0120_ZVC4YUG-04_B64B9"	1.74432176479001	-0.676981743239832	0.645780609260737	"IR"
"HMP2_J79823_1_ST_T0_B0_0120_ZKFV71L-6021_B64B9"	1.23841734128456	-0.580821703574417	0.145511009345011	"IS"
"HMP2_J79825_1_ST_T0_B0_0120_ZLPZS0H-15_B64B9"	1.80791054383024	-0.516137316739535	-0.409949894119175	"IR"
"HMP2_J79827_1_ST_T0_B0_0120_ZPF36E2-04_B64B9"	2.46206315659685	-1.05432926553524	-1.27716160198847	"IR"
"HMP2_J79832_1_ST_T0_B0_0120_ZM8YXDM-12_B64B9"	1.86160026592458	-0.64221685213752	-1.02758365976915	"IR"
"HMP2_J79833_1_ST_T0_B0_0120_ZOZOW1T-7043_B64B9"	0.958699589923129	-0.307353586221249	0.98048580901289	"IS"
"HMP2_J79838_1_ST_T0_B0_0120_ZPEL6L3-1012_B64B9"	1.46593320246861	-1.02997584013346	-0.418692489790847	"IS"
"HMP2_J79840_1_ST_T0_B0_0120_ZPDABJR-3014_B64B9"	0.779326373232789	-0.65151443389082	0.525969944309768	"IS"
"HMP2_J79844_1_ST_T0_B0_0120_ZPEL6L3-1013_B64B9"	1.1896182548495	-0.76825269697994	-0.302069969711046	"IS"
"HMP2_J79846_1_ST_T0_B0_0120_ZN3TBJM-4014_B64B9"	1.23378266009861	-0.247740782474357	-0.931297768487144	"IS"
"HMP2_J79848_1_ST_T0_B0_0120_ZVNCGHM-09_B64B9"	1.62862713523834	-0.280476235761302	-1.00038403206773	"IS"
"HMP2_J79853_1_ST_T0_B0_0120_ZPDABJR-6011_B64B9"	1.22593672926703	-1.02393895684306	0.106368716910063	"IS"
"HMP2_J79854_1_ST_T0_B0_0120_ZMBVNFM-1032_B64B9"	-1.4906417346973	-2.0137064298286	-0.923357300193004	"IS"
"HMP2_J79855_1_ST_T0_B0_0120_ZOZOW1T-7029_B64B9"	1.39387558140759	-0.459630454601304	0.598656030619974	"IS"
"HMP2_J79858_1_ST_T0_B0_0120_ZYXQKWY-07_B86HB"	0.465285181608585	0.174495606179759	-0.994321340845799	"IR"
"HMP2_J79859_1_ST_T0_B0_0120_ZOZOW1T-7030_B86HB"	1.80732953668159	-0.52339273307224	-0.741682410102788	"IS"
"HMP2_J79860_1_ST_T0_B0_0120_ZPF36E2-01_B86HB"	1.67862091673611	0.362104037107586	-1.84264176590943	"IR"
"HMP2_J79863_1_ST_T0_B0_0120_ZMBVNFM-1033_B86HB"	-0.546866933329869	1.07489894652139	-0.6797136504171	"IS"
"HMP2_J79864_1_ST_T0_B0_0120_ZL9BTWF-6011_B86HB"	1.10754440230715	-0.196488026973106	-0.969785548719674	"IS"
"HMP2_J79869_1_ST_T0_B0_0120_ZL63I8R-14_B86HB"	2.52260243914235	-0.508903194526684	-2.80970855300495	"IR"
"HMP2_J79874_1_ST_T0_B0_0120_ZKFV71L-6011_B86HB"	3.33055765585424	-1.48478529128196	-3.18168821300781	"IS"
"HMP2_J79876_1_ST_T0_B0_0120_ZLTUJTN-15_B86HB"	1.4840786550968	-0.522671785567688	-0.167070808794896	"IR"
"HMP2_J79882_1_ST_T0_B0_0120_ZR47VBL-03_B64B9"	2.58147085625003	-0.695014974711194	-1.28001048619174	"IR"
"HMP2_J79883_1_ST_T0_B0_0120_ZTMFN3O-05_B64B9"	0.821180185682145	-1.34343753267553	-1.63430426264881	"IS"
"HMP2_J79885_1_ST_T0_B0_0120_ZY7IW45-09_B64B9"	0.280743550712358	0.654029806185874	-1.163917289758	"IR"
"HMP2_J79890_1_ST_T0_B0_0120_ZLZQMEV-11_B64B9"	1.77463285168501	0.0502757708040959	-1.81067056582125	"IR"
"HMP2_J79894_1_ST_T0_B0_0120_ZQMVU4Q-04_B64B9"	1.91565468531372	-1.29242512027427	-1.25076219086582	"IR"
"HMP2_J79897_1_ST_T0_B0_0120_ZN0JE53-11_B64B9"	2.54849551931157	-0.544181256591635	-1.95475470275111	"IS"
"HMP2_J79898_1_ST_T0_B0_0120_ZY9XQJP-09_B64B9"	0.963313013662424	-0.275724092390953	1.1098731509031	"IR"
"HMP2_J79901_1_ST_T0_B0_0120_ZOZOW1T-7036_B64B9"	1.39373810419439	-0.301003448498755	0.41804724148491	"IS"
"HMP2_J79902_1_ST_T0_B0_0120_ZUPAQVU-08_B64B9"	0.536210513289961	0.715110365157382	-0.142086396560648	"IR"
"HMP2_J79903_1_ST_T0_B0_0120_ZUL3S6O-07_B64B9"	1.13643038695724	-0.328727040541236	1.15552158720136	"IS"
"HMP2_J79906_1_ST_T0_B0_0120_ZOZOW1T-7037_B64B9"	1.26312697036114	-0.338460214976849	-1.26350073995299	"IS"
"HMP2_J79908_1_ST_T0_B0_0120_ZOZOW1T-7038_B64B9"	0.679830244393271	1.23870616690428	-1.58492004645394	"IS"
"HMP2_J79909_1_ST_T0_B0_0120_ZMBH10Z-08_B64B9"	0.649707652716457	-0.0129192296358294	-0.820818141392748	"IS"
"HMP2_J79912_1_ST_T0_B0_0120_ZN3TBJM-10_B64B9"	0.991434823119358	-0.455272553515321	0.0950063154418544	"IS"
"HMP2_J79914_1_ST_T0_B0_0120_ZPF36E2-03_B64B9"	2.36178926169263	-0.694968453919043	-1.5422449239925	"IR"
"HMP2_J79917_1_ST_T0_B0_0120_ZN3TBJM-2042_B64B9"	0.147320942974462	0.466174978733234	0.796863248114696	"IS"
"HMP2_J79918_1_ST_T0_B0_0120_ZOZOW1T-1042_B64B9"	1.01463398098831	0.018478315983885	0.30394435509025	"IS"
"HMP2_J79919_1_ST_T0_B0_0120_ZN3TBJM-2041_B64B9"	1.5435854919906	-0.153572567516044	-1.97980883731551	"IS"
"HMP2_J79922_1_ST_T0_B0_0120_ZN3TBJM-2043_B64B9"	1.40613469360124	-0.611056997195424	-0.311546442284022	"IS"
"HMP2_J79923_1_ST_T0_B0_0120_ZWCZHHY-09_B64B9"	1.56525140373892	0.0145879903246809	-0.676815371914238	"IR"
"HMP2_J79924_1_ST_T0_B0_0120_ZOZOW1T-1043_B64B9"	2.02593047203739	-0.850735985442244	-1.32694150027569	"IS"
"HMP2_J79925_1_ST_T0_B0_0120_ZL9BTWF-6021_B64B9"	1.29763883420642	-0.370875553861655	0.748271336506775	"IS"
"HMP2_J79927_1_ST_T0_B0_0120_ZVNCGHM-10_B64B9"	1.59637299350389	-0.510263221833849	-0.848742058761295	"IS"
"HMP2_J79928_1_ST_T0_B0_0120_ZVM4N7A-09_B64B9"	1.62999026629852	-0.525729441355157	0.245801124340624	"IR"
"HMP2_J79929_1_ST_T0_B0_0120_ZLPZS0H-14_B64B9"	2.47197820663788	-1.02478846993155	-1.11072111783705	"IR"
"HMP2_J79931_1_ST_T0_B0_0120_ZPEL6L3-02_B64B9"	1.14867938814659	-0.461038522334421	0.510492272771181	"IS"
"HMP2_J79941_1_ST_T0_B0_0120_ZL9BTWF-6031_B64B9"	2.11028063634586	-0.65965086420918	-0.908954282109514	"IS"
"HMP2_J79943_1_ST_T0_B0_0120_ZLTUJTN-2031_B64B9"	1.23968774139556	-0.388307271407518	1.0189317363825	"IR"
"HMP2_J79944_1_ST_T0_B0_0120_ZWCZHHY-10_B64B9"	0.549999851334006	0.0143061436202922	2.50541824756394	"IR"
"HMP2_J79946_1_ST_T0_B0_0120_ZLTUJTN-2032_B64B9"	1.65838623275754	-0.636307310842014	-0.538522561824459	"IR"
"HMP2_J79949_1_ST_T0_B0_0120_ZLTUJTN-2033_B64B9"	2.23475958027859	-0.52916425760174	-0.938987646184705	"IR"
"HMP2_J79950_1_ST_T0_B0_0120_ZVBQY1N-07_B64B9"	1.60721135836364	-0.598595233975963	0.562629072854817	"IR"
"HMP2_J79952_1_ST_T0_B0_0120_ZLTUJTN-2034_B64B9"	1.90377951124236	-0.444451613683674	-0.075305504420409	"IR"
"HMP2_J79954_1_ST_T0_B0_0120_ZX52KVK-6031_B64B9"	1.40749250229261	-0.889515313542912	0.0628797167812413	"IR"
