""	"pval"	"adj_pval"	"fold_change"
"84"	0.175370263861101	0.572047007330345	-0.313713147417001
"85"	0.613518633277705	0.833602291917267	0.161099370993654
"86"	0.421185594306973	0.757670026997006	-0.0624808284197762
"87"	0.0709853081589594	0.432608576138564	0.15946520415957
"88"	0.0706659654524816	0.432608576138564	-0.448423573841122
"89"	0.214926388941294	0.598882524963993	0.211909269074383
"90"	0.740215718448862	0.885554322190937	-0.0226835867708139
"91"	0.157033648874185	0.5614864533845	-0.117455109222519
"92"	0.614233267728512	0.833602291917267	0.0948945521187703
"93"	0.72132016621772	0.8828764376183	0.0818073170270317
"94"	0.255315159488902	0.644271847772777	0.0765364531215091
"95"	0.161684547439439	0.567653356771075	-0.37529973119856
"96"	0.810870965370427	0.912583002838495	-0.0226601295184814
"97"	0.379604109502245	0.757670026997006	0.0444473358966775
"98"	0.364330667540928	0.748808036858954	0.0630191668316868
"99"	0.179037425928197	0.572047007330345	0.0621587600405675
"100"	0.311072741246812	0.717386180571224	0.127441988777111
"101"	0.222486893701715	0.598882524963993	0.133466692665536
"102"	0.103877868117113	0.50078434928101	-0.117940905280836
"103"	0.524203025115845	0.785691935433285	0.0509869432336565
"104"	0.771488372399133	0.899605575035813	-0.0364197581743646
"105"	0.205726803316407	0.593301405992852	0.143121704818238
"106"	0.700035863870028	0.879811611011747	-0.0177318475977124
"107"	0.511835307279347	0.785691935433285	-0.0398809864946941
"108"	0.609751062761192	0.833602291917267	-0.0308012892083873
"109"	0.653193446460077	0.861148911047367	-0.031225354927404
"110"	0.900384440376313	0.953521882759177	-0.0101030252124197
"111"	0.119428115192786	0.521295001761834	-0.233655224226911
"112"	0.0165387291907852	0.280691028372168	-0.115109238467447
"113"	0.71777821453213	0.8828764376183	0.0396411997690578
"114"	0.126546803881866	0.525126674940443	0.0957072980393221
"115"	0.235217315753598	0.607801543907297	-0.197758594493308
"116"	0.167868196262916	0.572047007330345	0.0826874234119472
"117"	0.0272711994970444	0.326230708564983	-0.35997498978816
"118"	0.0659958809790374	0.432608576138564	0.24282539169112
"119"	0.675286043798695	0.87432490833203	-0.122795761593537
"120"	0.000210066999031414	0.0226172135623823	0.212409034172538
"121"	0.195742847821719	0.588250162572811	0.0812364007141007
"122"	0.999617625683049	0.999617625683049	0.00022677907773172
"123"	0.972509899667835	0.978569151379161	0.00314821878958682
"124"	0.422168248760745	0.757670026997006	0.0556955564474499
"125"	0.516937948370768	0.785691935433285	0.0335313364846073
"126"	0.478728705518014	0.785691935433285	-0.167044426377213
"127"	0.822213279409943	0.918240770695655	-0.0385051070640117
"128"	0.474086896577294	0.785691935433285	-0.0672652561336164
"129"	0.788353967033014	0.903590761252232	-0.0555924533269199
"130"	0.450795108894697	0.770406455941731	0.0546549794384887
"131"	0.313162388422732	0.717386180571224	0.248384887363276
"132"	0.404379910696262	0.757670026997006	-0.115731173278416
"133"	0.0653855125670279	0.432608576138564	-0.77057537809338
"134"	0.501646975272885	0.785691935433285	-0.139252104795055
"135"	0.0746837229962999	0.433047173936731	-0.101325008125773
"136"	0.747165284039573	0.885554322190937	0.0403202725009066
"137"	0.930979050945504	0.960869079133188	0.0208088026746935
"138"	0.78629776238962	0.903590761252232	0.0178686830042381
"139"	0.930975176682459	0.960869079133188	-0.00839384164188672
"140"	0.321779430615681	0.721769139506006	-0.137720254297761
"141"	0.968682748685626	0.978569151379161	-0.00358454834413102
"142"	0.284795471107371	0.691646144117902	0.292172774077244
"143"	0.487386831557654	0.785691935433285	0.0926667160612453
"144"	0.578306548433062	0.808627771185624	0.0256829634708264
"145"	0.797165808791638	0.903590761252232	0.0193209077360414
"146"	0.251171640163258	0.642179886205069	-0.208662517957508
"147"	0.666734790911627	0.871883957345974	0.0625627606964443
"148"	0.000734360617219811	0.0395330798936665	-0.79500138609437
"149"	0.0486586913143837	0.397437713737101	-0.424775781328819
"150"	0.428066775064256	0.757670026997006	0.0700140725129028
"151"	0.550966399482985	0.793349041152537	0.140207777118132
"152"	0.124825846579525	0.525126674940443	0.271939176840394
"153"	0.191134050745023	0.587964746577548	0.285079481134574
"154"	0.623239594361239	0.838776620744501	-0.0480525292124501
"155"	0.869992977571406	0.936692439185214	0.0226958567374567
"156"	0.00724532297156991	0.157671563728815	0.408762334094238
"157"	0.0373700811668866	0.326230708564983	0.556265463586193
"158"	0.441231021106002	0.762126309183094	-0.243646640699993
"159"	0.437427193738393	0.762126309183094	0.162289035698674
"160"	0.0986732960938295	0.490330379050876	0.2633497153883
"161"	0.129123533556543	0.525126674940443	0.256191118347505
"162"	0.751344440238656	0.885554322190937	0.0649798384654119
"163"	0.387160656326615	0.757670026997006	0.130395538355579
"164"	0.741990832945153	0.885554322190937	0.0273163282511852
"165"	0.252497973832953	0.642179886205069	0.211105052149449
"166"	0.508708657633767	0.785691935433285	0.0997179803025716
"167"	0.319987178324615	0.721769139506006	0.158035552219165
"168"	0.918064557822339	0.959659715781927	-0.0313910912580972
"169"	0.698851797744008	0.879811611011747	-0.111120711610567
"170"	0.153519604166008	0.5614864533845	-0.142030373798519
"171"	0.0706512586797189	0.432608576138564	0.200100786772015
"172"	0.338308906583208	0.724923793725196	0.134611014701516
"173"	0.672286643580769	0.87432490833203	-0.0296986034410232
"174"	0.273786699358759	0.675210025093256	0.0824434619095378
"175"	0.278204245517363	0.680757358349306	0.15129366308798
"176"	0.0726156557009322	0.433047173936731	-0.213738458308928
"177"	0.890294227417469	0.949059522956576	0.0139113229185028
"178"	0.0941750262264609	0.47528958548667	0.203214261586229
"179"	0.429268157710378	0.757670026997006	0.0696438736453864
"180"	0.172623976151608	0.572047007330345	0.171676086795166
"181"	0.946507301770271	0.970545582450151	-0.00644280946143283
"182"	0.502280959352742	0.785691935433285	-0.0725769356141051
"183"	0.79894770107708	0.903590761252232	-0.0347687234625695
"184"	0.713292381890839	0.8828764376183	0.0420407813432959
"185"	0.915985118006505	0.959659715781927	-0.011638301015978
"186"	0.0349578428114267	0.326230708564983	0.288148012248392
"187"	0.428020746318364	0.757670026997006	0.045524558162068
"188"	0.371587299064752	0.75485973332022	0.0898665439065205
"189"	0.324392013606468	0.722611175137166	-0.108322151601207
"190"	0.182417466733825	0.572047007330345	-0.111363269683284
"191"	0.382297747815648	0.757670026997006	-0.127513414189103
"192"	0.513450842860505	0.785691935433285	-0.0637366459395885
"193"	0.915831012776155	0.959659715781927	-0.0109435677856133
"194"	0.852455125427416	0.927080826643284	-0.0201864097484261
"195"	0.231762648230256	0.603704317567522	0.108255023644251
"196"	0.399117479463522	0.757670026997006	-0.0790067242851364
"197"	0.5859600798386	0.812296591364239	0.0594757411339444
"198"	0.523336144359648	0.785691935433285	0.048484629566051
"199"	0.149987824343804	0.556851347851136	-0.166674098745368
"200"	0.486389297240278	0.785691935433285	-0.149835743938752
"201"	0.13020537830611	0.525126674940443	-0.139931904357031
"202"	0.473602783906953	0.785691935433285	-0.0849135353733246
"203"	0.718819000939189	0.8828764376183	-0.0374103903337044
"204"	0.14167357110516	0.53835957019961	-0.197712190207266
"205"	0.397972752165743	0.757670026997006	-0.160176253551811
"206"	0.95740666701334	0.975487133002297	-0.01533041251529
"207"	0.775627952125662	0.901179239340247	-0.0330577524679292
"208"	0.0361237962330792	0.326230708564983	0.866763589423837
"209"	0.527848761575922	0.785691935433285	0.0177778977683687
"210"	0.721607986164803	0.8828764376183	0.0930469843744
"211"	0.0764200895182466	0.433047173936731	0.849557486063757
"212"	0.00664559948362382	0.157671563728815	-0.39546690427175
"213"	0.15818968191328	0.5614864533845	0.581067952798453
"214"	0.827944061213485	0.918240770695655	0.0249310551885991
"215"	0.576499795789257	0.808627771185624	0.188480271714043
"216"	0.516987434676093	0.785691935433285	0.292236294440624
"217"	0.076203925848226	0.433047173936731	0.407578153904367
"218"	0.349927132345548	0.739426947970208	-0.181835839511486
"219"	0.146310118518222	0.549513584667275	0.202585617613259
"220"	0.489065270131828	0.785691935433285	0.0802221039530693
"221"	0.0172634793125746	0.280691028372168	-1.09977330701677
"222"	0.00618745859086059	0.157671563728815	-0.484527564969749
"223"	0.835781942113232	0.918240770695655	0.026867896117567
"224"	0.1216057840625	0.523715576695835	0.392517848970485
"225"	0.679428953533559	0.87432490833203	0.0322758476916896
"226"	0.501059692117927	0.785691935433285	-0.180687056219346
"227"	0.320191529675782	0.721769139506006	-0.104054936413227
"228"	0.618491174513333	0.835868825806722	0.118981910137645
"229"	0.00723897702046043	0.157671563728815	-0.590760567234771
"230"	0.0339731934602518	0.326230708564983	-0.26936200946181
"231"	0.0222682525580537	0.326230708564983	-0.552672333486111
"232"	0.532945509697926	0.787688192403974	-0.235453099931091
"233"	0.790062422170327	0.903590761252232	-0.0244554531625933
"234"	3.28182478139404e-05	0.00530014702195138	-1.33607842980957
"235"	0.00091921687118986	0.0424152927706178	-1.08932862710798
"236"	0.176609034441953	0.572047007330345	-0.239786723733715
"237"	0.177315300674173	0.572047007330345	-0.234056927077711
"238"	0.557554898890483	0.793349041152537	0.0778293174141922
"239"	0.000407026787992563	0.026483540458082	-0.683113832051696
"240"	0.88063221563509	0.944997360963901	0.0311482812410411
"241"	0.58871159241456	0.812623266452577	0.1231996272769
"242"	0.637372568491443	0.854237923745793	-0.0474838094395409
"243"	0.110449534313668	0.509645708333068	0.464125052936398
"244"	0.220953459291704	0.598882524963993	-0.27402938209535
"245"	0.434975959124944	0.762126309183094	0.211277530540702
"246"	0.203276086383022	0.591515098213658	0.108715227185332
"247"	0.800083460427673	0.903590761252232	-0.0333674759505378
"248"	0.951715182605425	0.972797480954279	0.00629764358202678
"249"	0.332457327167654	0.724662238349623	0.194710233436833
"250"	2.00497270230927e-05	0.00530014702195138	-0.75760165598269
"251"	0.733774861744803	0.885554322190937	0.0439873194178375
"252"	0.312425531263324	0.717386180571224	0.293918448479442
"253"	0.195716395413078	0.588250162572811	0.227899098380799
"254"	0.738611862254365	0.885554322190937	-0.034088516252762
"255"	0.42166146762894	0.757670026997006	0.150967645030699
"256"	0.0368764261918575	0.326230708564983	0.162740064575651
"257"	0.375625082558685	0.757670026997006	0.216870398019751
"258"	0.0528714247345599	0.416523663152752	0.245563001580152
"259"	0.439530819626486	0.762126309183094	-0.209146329961307
"260"	0.0924675883036509	0.474079857493321	0.21063671848384
"261"	0.128328136178588	0.525126674940443	0.20149335057198
"262"	0.105473671254981	0.50099993846116	0.193032603966188
"263"	0.748708282139262	0.885554322190937	-0.0721924121466806
"264"	0.0666140435387236	0.432608576138564	-0.288871687462574
"265"	0.155071971179844	0.5614864533845	0.162687521116355
"266"	0.0246617315970256	0.326230708564983	0.289958575839055
"267"	0.465329895486576	0.785691935433285	-0.153476695720029
"268"	0.226986329754949	0.598882524963993	0.126318220525766
"269"	0.421665130284902	0.757670026997006	0.0948343130843057
"270"	0.0273921059903395	0.326230708564983	-0.198984870853209
"271"	0.0875951932114324	0.463823727988404	0.218944545132215
"272"	0.584081807524591	0.812296591364239	-0.13004642986242
"273"	0.334286914904315	0.724662238349623	0.218448992039331
"274"	0.64518592750112	0.859929064666829	-0.0536675253352712
"275"	0.692576240498947	0.879811611011747	0.0768264388685971
"276"	0.0295870850383406	0.326230708564983	0.26187140120927
"277"	0.971610394515955	0.978569151379161	-0.00867315599631624
"278"	0.408774375506601	0.757670026997006	0.188496811310227
"279"	0.198511664769153	0.588250162572811	0.160095134950868
"280"	0.677312709805064	0.87432490833203	0.0828284162896544
"281"	0.829341354467361	0.918240770695655	0.0297060418912949
"282"	0.555878135724202	0.793349041152537	-0.146799396040652
"283"	0.0492182927228608	0.397437713737101	0.18582779031259
"284"	0.689616967787953	0.879811611011747	0.0313344338104784
"285"	0.19804294766094	0.588250162572811	0.254037183106819
"286"	0.136049405359272	0.52944527627765	0.139741709773638
"287"	0.035586675930752	0.326230708564983	0.172018465276103
"288"	0.646943537814364	0.859929064666829	0.0889158836747264
"289"	0.117136118060264	0.521295001761834	0.623674184276304
"290"	0.03432170513837	0.326230708564983	0.103822849978464
"291"	0.551928939917374	0.793349041152537	0.111487409743352
"292"	0.527514491939841	0.785691935433285	0.0670006263228906
"293"	0.753954918274017	0.885554322190937	0.0477485176023613
"294"	0.338896262701253	0.724923793725196	0.115511933004193
"295"	0.555848625627844	0.793349041152537	0.0589027800350781
"296"	0.11625114326226	0.521295001761834	-0.32400208961049
"297"	0.960386712986782	0.975487133002297	-0.00573736068054487
"298"	0.0860045969462589	0.462991413560694	0.381781030894134
"299"	0.00133807750827384	0.0540248793965562	-0.331712063252008
"300"	0.28857829375107	0.695602902101461	0.327835388580972
"301"	0.354103991976489	0.740644114272528	-0.0700359753647888
"302"	0.312770407719023	0.717386180571224	0.171537083860237
"303"	0.0272322431395787	0.326230708564983	-0.154677350307562
"304"	0.350254870091151	0.739426947970208	0.219762608316124
"305"	0.795798902402794	0.903590761252232	0.0597499800315546
"306"	0.897917538826132	0.953521882759177	-0.0395125872889501
"307"	0.817518615196586	0.916869835793393	0.077346610033814
"308"	0.534067226428701	0.787688192403974	-0.299797928442903
"309"	0.492742816446848	0.785691935433285	0.167447114639891
"310"	0.273695443910565	0.675210025093256	-0.141009744889111
"311"	0.228057432107031	0.598882524963993	-0.248979818497745
"312"	0.501889515441864	0.785691935433285	0.0717724319045452
"313"	0.418709544803413	0.757670026997006	-0.155618849917754
"314"	0.707785161220447	0.882681880595384	-0.160737338180223
"315"	0.64966570050294	0.860008283862499	0.055351763542216
"316"	0.419035551547446	0.757670026997006	0.0799991653548737
"317"	0.85896044927288	0.927907107408496	0.0206641056357562
"318"	0.454268897558612	0.77225712584964	0.0484858274681663
"319"	0.835798100880875	0.918240770695655	-0.0187918701134517
"320"	0.515565972267703	0.785691935433285	0.0834423137023794
"321"	0.273846790362899	0.675210025093256	-0.103167757404247
"322"	0.404992717904214	0.757670026997006	-0.417828132394083
"323"	0.302545374051278	0.717386180571224	-0.149940157992351
