""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"nHILIC_133.0142_10.4"	-0.0307506799986328	6.1046826847414	-1.36860826533139	0.176205790832899	0.577998061921351	-5.26864713396477
"nHILIC_512.2684_5.7"	-0.104277880873711	5.63332981808284	-1.36555891925989	0.177156499086004	0.577998061921351	-5.27257429674386
"pRPLC_550.3864_10.7"	-0.0522688841445262	5.36002471958174	-1.36555635336445	0.177157300712736	0.577998061921351	-5.27257759782797
"nRPLC_299.2228_9.3"	-0.107603340000038	4.17452247218337	-1.35290782839271	0.181142653059221	0.579105057230346	-5.28877952876184
"pRPLC_526.2924_9.8"	0.0507404514480164	6.36631081003607	1.33699964130025	0.186251480806159	0.579105057230346	-5.30895591716649
"nRPLC_312.2546_10.4"	0.031319972606823	4.05381426469988	1.33225937931416	0.187794707442045	0.579105057230346	-5.31492463742874
"nHILIC_274.1407_13.3"	0.0274122957349335	5.19601202106193	1.32238685135958	0.191039803785256	0.579105057230346	-5.32729166619929
"nRPLC_465.249_8.3"	-0.0800149122963217	4.90618342071434	-1.31975784956592	0.191911047926633	0.579105057230346	-5.33057034712761
"nHILIC_87.0087_4.4"	0.0629309142653772	6.71954357397368	1.31748131484504	0.192667902322396	0.579105057230346	-5.3334044973722
"pRPLC_480.3446_10.3"	-0.0346012481299661	6.07466280094082	-1.31728930695573	0.19273183974931	0.579105057230346	-5.33364332512336
"pRPLC_181.0719_3.4"	0.0849091133561115	6.42659770738923	1.31624283097206	0.193080590673221	0.579105057230346	-5.33494440132341
"pHILIC_249.1077_10.8"	-0.0368081560205286	6.24056409177873	-1.31458920357725	0.19363265071479	0.579105057230346	-5.33699835970628
"nRPLC_357.2801_11.2"	0.0560946250104167	4.78672380230515	1.30712201109718	0.196140359208634	0.581223266278798	-5.3462430138255
"nHILIC_274.1407_12.3"	0.0236772452902473	5.44525130923711	1.30071237678689	0.19831229606144	0.582317014798593	-5.35413878650811
"nRPLC_188.0352_3.1"	-0.0373164418620554	4.248374765224	-1.2898093650014	0.202048174175588	0.587334454520353	-5.3674856680987
"nHILIC_243.0621_3.4"	-0.0247200767729217	7.21573200090637	-1.28509422670904	0.203679992183889	0.587334454520353	-5.37322484327292
"nHILIC_425.0806_12.4"	-0.0619750130769139	5.28101525756847	-1.27993672869006	0.205476140435913	0.587334454520353	-5.3794797198939
"pHILIC_258.1097_10.8"	-0.115796957634582	5.89766218626108	-1.27334660601541	0.207788350730765	0.588733660403835	-5.38743746033861
"pHILIC_146.0811_7.5"	-0.106008777174896	5.86520148556338	-1.24948336565599	0.216322852791238	0.602710394569459	-5.41592777322107
"nRPLC_225.186_10"	0.0672685724620854	5.30689267598467	1.24329706661359	0.218576987346496	0.602710394569459	-5.42323028493013
"pHILIC_203.1501_13.6"	0.0167288307690312	6.41182306276522	1.23969848669124	0.219896153401313	0.602710394569459	-5.42746236464961
"nRPLC_327.2538_10.5"	0.0782771521668235	4.26401886793118	1.23891205456664	0.220185221545499	0.602710394569459	-5.42838569316767
"nHILIC_130.0509_8.8"	0.0414999341319985	5.21204126154643	1.21785738184698	0.228028436288077	0.618934327067638	-5.45289871064911
"nRPLC_271.2279_9.6"	0.0314249288585549	5.63152087358514	1.21140799951771	0.230471287277899	0.620351881589678	-5.46032761182526
"nRPLC_331.2644_10.9"	0.047055306482979	5.987965733468	1.19003924152286	0.238701339318987	0.637194484297793	-5.4846737516667
"nRPLC_359.2957_11.5"	0.0427000201290533	4.54916217332364	1.15837378255495	0.251284702976213	0.665286549682925	-5.51999210777921
"nHILIC_114.0559_7.8"	0.0392752571290237	5.97399049662823	1.13028147619286	0.262839295122905	0.680807951145785	-5.5505637417775
"pRPLC_204.0655_4.8"	-0.115602415036124	4.26720772550257	-1.12704166667555	0.264195663123523	0.680807951145785	-5.55404333111629
